num_cards,mcts_heads,player_0_heads,player_1_heads,player_2_heads,player_3_heads,winner
5,4,23,28,67,45,0
5,27,56,57,37,74,0
5,35,34,58,70,27,4
5,27,38,13,46,67,2
5,47,46,60,29,77,3
5,63,58,65,52,77,3
5,15,28,37,66,43,0
5,62,71,64,36,52,3
5,41,57,28,67,67,2
5,14,12,49,45,72,1
5,37,72,56,26,44,3
5,6,63,67,53,60,0
6,70,56,38,49,18,4
6,52,47,70,40,52,3
6,19,48,71,62,47,0
6,33,41,26,74,50,2
6,43,53,82,26,67,3
6,17,44,71,38,50,0
6,54,65,65,46,70,3
6,62,41,39,46,80,2
6,52,43,68,35,47,3
6,39,15,25,71,40,1
6,16,51,56,67,39,0
6,24,38,30,46,74,0
6,22,74,58,20,14,4
6,41,54,80,29,59,3
6,70,50,23,60,51,2
6,78,49,62,41,33,4
6,29,37,42,21,80,3
6,66,54,27,77,55,2
6,38,41,67,34,25,4
6,31,23,46,70,30,1
6,70,45,45,68,62,-1
6,65,42,22,71,42,2
6,21,66,37,44,60,0
6,29,34,53,71,51,0
6,68,40,32,49,44,2
6,40,34,65,46,69,1
6,8,27,43,73,40,0
6,23,69,65,84,60,0
6,24,63,71,58,75,0
6,36,44,53,28,69,3
6,19,25,62,27,66,0
6,57,77,24,55,26,2
6,16,36,69,56,30,0
6,35,66,65,60,65,0
6,45,69,60,65,30,4
6,25,71,28,40,28,0
6,44,34,68,54,43,1
6,85,45,39,22,50,3
6,34,5,30,69,38,1
6,19,85,57,43,41,0
6,13,44,61,21,69,0
6,62,71,81,41,56,3
6,75,69,47,47,49,-1
6,27,48,33,33,77,0
6,52,65,38,22,69,3
6,67,25,33,33,36,1
6,79,45,57,51,60,1
6,60,28,47,67,55,1
6,57,74,47,28,52,3
6,52,48,73,46,46,-1
6,5,25,48,62,86,0
6,48,60,70,57,32,4
6,20,31,78,60,23,0
6,18,61,47,66,58,0
6,20,68,41,40,44,0
6,56,68,42,35,46,3
6,54,65,73,38,39,3
6,44,58,59,74,38,4
6,27,33,68,48,37,0
6,74,15,32,45,36,1
6,43,70,56,50,65,0
6,66,39,31,45,50,2
6,20,67,57,40,59,0
6,26,8,62,67,15,1
6,29,13,50,66,38,1
6,45,40,37,35,69,3
6,14,31,34,44,72,0
6,27,32,27,70,18,4
6,56,43,71,36,59,3
6,58,68,43,53,60,2
6,46,62,45,37,80,3
6,49,30,71,40,33,1
6,68,66,28,54,33,2
6,31,72,51,36,51,0
6,26,45,32,31,73,0
6,68,38,55,65,49,1
6,25,84,48,47,67,0
6,35,42,72,48,17,4
6,22,69,26,47,52,0
6,50,27,68,82,54,1
6,59,55,66,26,55,3
6,10,39,67,40,58,0
6,57,85,57,36,34,4
6,38,52,72,54,55,0
6,26,72,62,29,58,0
6,23,63,31,71,45,0
6,30,51,13,69,74,2
6,32,43,68,29,27,4
6,46,39,34,66,56,2
6,41,59,76,23,2,4
6,67,52,68,61,33,4
6,30,35,88,21,32,3
6,15,32,83,32,12,4
6,58,45,49,68,69,1
6,19,49,67,66,54,0
6,51,44,56,54,82,1
6,72,43,64,54,51,1
6,24,51,81,20,31,3
6,17,62,58,53,71,0
6,15,22,52,68,54,0
6,23,39,48,31,71,0
6,72,71,57,32,53,3
6,23,10,80,18,21,1
6,52,10,26,34,66,1
6,26,26,40,84,23,4
6,41,44,71,33,31,4
6,46,42,71,49,22,4
6,30,69,32,25,59,3
6,56,47,42,49,69,2
6,41,22,66,22,56,-1
6,36,93,44,33,57,3
6,11,48,24,45,67,0
6,29,15,74,47,31,1
6,43,80,38,56,26,4
6,29,66,18,71,39,2
6,17,54,67,67,61,0
6,48,24,24,34,67,-1
6,33,62,70,26,35,3
6,58,27,58,41,68,1
6,50,53,78,49,48,4
6,13,14,83,60,17,0
6,11,13,36,38,67,0
6,18,71,17,46,24,2
6,25,63,34,66,53,0
6,52,52,68,54,30,4
6,19,71,35,27,37,0
6,58,51,64,71,23,4
6,48,49,30,80,33,2
6,21,73,56,55,41,0
6,23,69,65,39,27,0
6,32,56,35,55,71,0
6,65,47,76,39,46,3
6,49,77,50,42,48,3
6,44,60,59,69,57,0
6,75,55,57,38,29,4
6,30,78,35,59,53,0
6,62,50,38,69,38,-1
6,63,76,42,35,53,3
6,56,68,65,43,58,3
6,36,48,42,30,69,3
6,67,28,50,26,11,4
6,24,38,55,49,74,0
6,31,34,69,46,56,0
6,29,71,40,30,48,0
6,28,48,76,23,21,4
6,49,61,67,26,57,3
6,34,10,9,66,45,2
6,36,70,36,37,33,4
6,64,83,29,46,23,4
6,11,24,42,43,66,0
6,12,67,39,34,48,0
6,34,65,33,82,64,2
6,15,62,39,42,66,0
6,26,67,19,21,17,4
6,51,59,63,68,63,0
6,11,58,71,59,19,0
6,35,60,41,68,61,0
6,50,62,59,70,54,0
6,29,84,66,57,45,0
6,43,26,65,43,71,1
6,52,51,81,56,68,1
6,47,50,51,69,41,4
6,27,66,25,16,21,3
6,53,67,37,51,41,2
6,31,81,19,42,40,2
6,71,21,51,38,11,4
6,25,56,19,66,54,2
6,67,63,64,49,42,4
6,51,47,67,74,66,1
6,47,66,34,46,45,2
6,58,38,57,69,59,1
6,32,79,51,67,33,0
6,48,75,29,51,40,2
6,56,40,18,41,73,2
6,41,32,35,74,67,1
6,32,27,72,57,44,1
6,21,69,53,62,44,0
6,43,66,19,53,45,2
6,29,40,61,68,45,0
6,28,66,31,41,27,4
6,36,75,56,53,61,0
6,46,24,27,49,68,1
6,49,41,38,77,69,2
6,66,48,35,63,50,2
6,32,13,61,66,41,1
6,53,50,41,73,67,2
6,58,61,63,51,83,3
6,63,31,59,50,67,1
6,38,72,44,53,65,0
6,48,26,35,36,84,1
6,53,59,78,49,37,4
6,69,41,25,55,61,2
6,17,22,19,67,16,4
6,23,47,75,16,24,3
6,66,59,55,86,35,4
6,22,15,61,41,68,1
6,28,20,88,70,32,1
6,49,74,25,49,69,2
6,40,27,73,13,34,3
6,45,45,38,67,31,4
6,40,71,46,40,37,4
6,48,69,32,56,45,2
6,38,70,64,61,86,0
6,48,65,55,65,80,0
6,57,59,16,75,50,2
6,42,45,31,66,16,4
6,21,41,57,94,38,0
6,57,65,56,71,54,4
6,33,28,69,41,30,1
6,22,42,15,70,7,4
6,46,42,59,19,91,3
6,10,67,46,45,50,0
6,46,66,70,48,68,0
6,15,30,68,36,39,0
6,29,66,35,55,52,0
6,23,66,44,48,18,4
6,33,60,69,54,76,0
6,3,39,78,25,37,0
6,54,20,32,74,37,1
6,19,40,44,66,58,0
6,15,29,41,64,85,0
6,58,74,58,60,39,4
6,67,42,41,14,30,3
6,45,64,41,35,81,3
6,68,39,36,16,29,3
6,38,66,37,43,25,4
6,25,62,43,52,66,0
6,49,55,44,75,70,2
6,17,35,51,62,73,0
6,78,17,3,17,11,2
6,70,31,67,21,50,3
6,40,33,42,71,36,1
6,54,45,71,49,60,1
6,21,35,45,66,39,0
6,76,73,44,56,24,4
6,28,39,61,73,36,0
6,61,20,31,78,52,1
6,26,79,59,71,32,0
6,71,28,60,67,41,1
6,8,67,13,16,24,0
6,21,59,75,63,30,0
6,33,51,77,52,59,0
6,17,31,66,39,29,0
6,36,48,31,66,65,2
6,33,62,52,70,61,0
6,33,84,37,53,64,0
6,42,61,61,71,36,4
6,26,35,68,59,66,0
6,13,53,21,38,74,0
6,38,35,64,47,76,1
6,19,76,62,30,35,0
6,14,81,57,25,57,0
6,20,18,12,49,70,2
6,54,69,41,37,45,3
6,36,66,64,69,32,4
6,35,50,32,49,75,2
6,24,60,46,70,46,0
6,18,69,45,48,27,0
6,70,61,41,68,61,2
6,19,69,41,56,32,0
6,29,55,66,66,57,0
6,70,6,28,23,64,1
6,66,36,37,33,31,4
6,17,40,52,30,67,0
6,29,70,47,62,74,0
6,45,22,74,64,48,1
6,47,58,71,65,46,4
6,67,34,39,25,38,3
6,72,55,36,63,55,2
6,30,67,58,54,55,0
6,62,40,75,58,34,4
6,61,67,32,37,45,2
6,48,48,24,70,70,2
6,34,38,67,40,61,0
6,6,24,10,72,83,0
6,23,56,67,18,13,4
6,22,52,36,38,70,0
6,15,42,47,66,71,0
6,78,40,37,68,43,2
6,61,59,73,51,32,4
6,27,53,39,70,38,0
6,22,30,73,21,29,3
6,52,42,24,71,25,2
6,19,71,37,47,36,0
6,37,35,37,68,35,-1
6,39,26,55,33,78,1
6,41,60,38,69,55,2
6,52,36,69,46,49,1
6,32,62,46,56,69,0
6,32,61,68,62,29,4
6,41,55,69,74,35,4
6,29,45,75,51,64,0
6,66,49,60,45,57,3
6,17,70,20,51,47,0
6,48,38,68,56,45,1
6,61,76,22,53,26,2
6,32,81,32,56,43,-1
6,22,30,54,28,77,0
6,53,8,37,72,47,1
6,62,57,35,31,75,3
6,41,73,17,25,37,2
6,51,74,47,61,44,4
6,43,35,35,66,26,4
6,4,20,37,68,30,0
6,19,31,38,41,76,0
6,31,71,16,64,54,2
6,71,52,22,48,58,2
6,23,65,67,61,41,0
6,32,30,68,45,69,1
6,30,66,49,32,19,4
6,49,59,69,62,32,4
6,66,37,52,64,67,1
6,31,42,60,68,56,0
6,37,71,27,39,37,2
6,26,59,46,66,42,0
6,57,68,47,20,54,3
6,16,78,66,52,64,0
6,68,45,53,41,68,3
6,68,61,49,65,40,4
6,52,65,58,57,71,0
6,42,16,63,49,72,1
6,20,42,67,30,43,0
6,67,47,70,55,59,1
6,45,69,65,50,44,4
6,37,65,45,48,66,0
6,61,72,50,73,42,4
6,52,72,63,65,69,0
6,59,40,39,20,71,3
6,68,36,50,47,19,4
6,32,21,29,75,57,1
6,61,58,68,63,53,4
6,35,53,20,50,86,2
6,39,42,75,30,72,3
6,24,75,54,43,44,0
6,59,67,38,54,55,2
6,63,38,28,29,68,2
6,54,61,43,69,38,4
6,56,41,68,50,73,1
6,52,62,29,63,70,2
6,75,44,37,44,30,4
6,41,31,35,35,67,1
6,9,40,43,77,41,0
6,42,71,55,73,47,0
6,66,30,36,30,60,-1
6,26,45,34,25,74,3
6,40,41,58,74,66,0
6,35,71,46,47,37,0
6,42,61,61,81,46,0
6,36,78,39,12,43,3
6,34,22,49,69,27,1
6,39,64,71,70,33,4
6,37,55,68,38,10,4
6,22,45,26,31,79,0
6,48,68,35,46,59,2
6,58,69,42,46,46,2
6,13,49,30,39,70,0
6,59,73,64,40,48,3
6,19,26,22,66,39,0
6,44,25,69,73,56,1
6,42,44,38,70,77,2
6,43,30,52,45,72,1
6,64,20,67,59,58,1
6,21,45,66,55,37,0
6,18,35,46,68,62,0
6,55,43,30,60,68,2
6,61,43,66,36,45,3
6,41,73,48,44,16,4
6,37,34,72,47,51,1
6,26,68,39,33,12,4
6,52,59,68,42,68,3
6,13,66,52,53,54,0
6,61,73,49,40,55,3
6,28,26,38,10,74,3
6,78,27,23,24,64,2
6,46,72,59,39,65,3
6,56,50,70,60,54,1
6,51,31,77,63,37,1
6,37,52,66,55,36,4
6,22,67,29,31,26,0
6,28,48,64,40,66,0
6,43,34,70,39,41,1
6,42,35,73,63,22,4
6,46,51,34,49,72,2
6,20,42,24,44,67,0
6,33,63,73,42,64,0
6,34,41,64,33,68,3
6,17,53,86,55,66,0
6,19,26,67,62,33,0
6,39,41,21,58,68,2
6,62,42,70,75,59,1
6,58,84,66,66,56,4
6,22,68,53,25,33,0
6,51,50,78,51,62,1
6,55,63,66,35,71,3
6,57,63,63,44,72,3
6,61,53,71,40,46,3
6,28,43,2,67,11,2
6,19,38,21,54,67,0
6,24,40,38,67,23,4
6,27,38,32,50,72,0
6,40,73,41,46,35,4
6,38,68,30,61,10,4
6,67,40,39,42,60,2
6,34,67,52,70,29,4
6,13,34,20,70,38,0
6,70,24,79,37,57,1
6,24,33,69,30,54,0
6,31,36,27,84,22,4
6,51,68,76,56,67,0
6,38,57,39,73,39,0
6,46,46,49,45,76,3
6,11,46,68,39,50,0
6,33,69,55,46,41,0
6,22,50,67,21,58,3
6,32,22,68,37,53,1
6,67,31,54,61,32,1
6,6,29,35,41,69,0
6,60,61,52,48,73,3
6,53,65,54,70,50,4
6,62,60,70,63,47,4
6,22,68,46,44,30,0
6,2,51,26,81,23,0
6,46,68,43,28,37,3
6,55,58,48,29,73,3
6,66,52,28,43,45,2
6,65,75,43,71,67,2
6,32,80,48,31,50,3
6,38,41,29,49,77,2
6,36,52,61,63,75,0
6,34,48,61,16,66,3
6,20,61,56,62,77,0
6,44,61,48,38,67,3
6,34,76,36,35,49,0
6,52,66,54,40,55,3
6,25,59,81,65,25,-1
6,35,45,72,46,64,0
6,74,66,70,32,45,3
6,17,54,40,33,76,0
6,8,75,14,35,40,0
6,55,59,57,66,66,0
6,25,34,41,76,44,0
6,62,32,69,51,15,4
6,33,40,73,53,45,0
6,45,67,30,58,41,2
6,69,25,32,41,16,4
6,18,70,50,56,31,0
6,29,87,26,15,6,4
6,58,39,54,49,69,1
6,22,40,69,55,37,0
6,59,75,43,62,49,2
6,54,44,68,58,37,4
6,42,73,39,51,41,2
6,37,71,24,41,46,2
6,30,30,32,76,65,-1
6,51,41,24,71,54,2
6,58,20,29,58,68,1
6,44,55,83,29,34,3
6,32,46,56,73,58,0
6,73,19,13,28,31,2
6,41,42,51,76,49,0
6,17,74,11,22,26,2
6,50,29,44,45,66,1
6,33,46,83,49,47,0
6,69,46,14,41,13,4
6,59,63,60,67,37,4
6,25,73,50,36,68,0
6,50,39,36,80,33,4
6,39,28,9,18,67,2
6,28,42,32,71,35,0
6,66,49,67,37,43,3
6,26,39,43,45,75,0
6,24,66,75,31,50,0
6,23,66,30,5,37,3
6,69,28,21,31,49,2
6,53,50,73,44,40,4
6,33,40,27,68,40,2
6,42,70,54,78,52,0
6,42,16,71,15,14,4
6,39,71,49,55,41,0
6,47,66,51,53,36,4
6,31,17,67,16,3,4
6,41,74,24,70,45,2
6,42,41,66,64,57,1
6,17,29,63,21,76,0
6,80,52,61,65,68,1
6,26,35,70,39,67,0
6,41,35,39,60,66,1
6,56,79,56,29,64,3
6,58,62,70,54,44,4
6,69,38,39,51,30,4
6,37,26,18,69,57,2
6,24,47,36,76,55,0
6,36,64,65,37,69,0
6,49,49,56,61,68,-1
6,83,56,30,45,59,2
6,55,9,86,38,54,1
6,19,34,33,67,36,0
6,30,66,56,39,68,0
6,25,68,58,9,60,3
6,44,76,18,50,47,2
6,22,20,44,68,61,1
6,69,61,61,44,45,3
6,53,41,32,66,25,4
6,19,25,69,66,33,0
6,31,65,67,43,47,0
6,27,66,53,25,38,3
6,8,51,74,27,38,0
6,56,51,51,69,52,-1
6,28,56,70,45,46,0
6,34,40,69,39,13,4
6,48,70,29,56,61,2
6,48,53,48,40,74,3
6,29,40,81,15,50,3
6,55,68,30,66,17,4
6,37,48,26,57,66,2
6,73,40,38,44,49,2
6,34,49,69,12,41,3
6,34,47,23,22,70,3
6,13,30,19,28,78,0
6,56,49,66,57,56,1
6,27,67,47,30,35,0
6,46,86,54,41,51,3
6,19,46,19,80,48,-1
6,30,66,36,72,52,0
6,17,52,63,69,21,0
6,51,62,68,36,57,3
6,52,31,52,47,71,1
6,31,39,52,50,68,0
6,31,69,55,47,39,0
6,28,40,42,54,66,0
6,39,66,57,70,67,0
6,31,27,14,68,24,2
6,32,38,74,60,61,0
6,44,69,63,57,65,0
6,20,56,66,68,52,0
6,28,51,68,52,54,0
6,56,64,63,69,60,0
6,46,65,62,42,75,3
6,66,30,66,57,35,1
6,31,47,33,37,69,0
6,47,34,24,39,74,2
6,46,63,71,48,63,0
6,68,65,55,26,27,3
6,36,59,44,72,57,0
6,74,53,29,43,45,2
6,5,27,78,17,41,0
6,6,68,33,43,43,0
6,57,60,24,49,73,2
6,11,54,36,62,76,0
6,35,63,62,35,69,-1
6,29,41,24,79,50,2
6,11,69,26,29,32,0
6,9,32,69,48,10,0
6,21,25,42,22,71,0
6,55,59,58,32,67,3
6,37,59,62,52,82,0
6,20,32,31,29,70,0
6,39,31,71,27,41,3
6,49,58,61,56,70,0
6,16,38,70,29,39,0
6,62,60,41,40,73,3
6,35,42,71,40,76,0
6,26,43,38,19,75,3
6,39,64,71,13,58,3
6,54,69,28,55,44,2
6,35,34,38,77,43,1
6,28,64,59,67,64,0
6,57,73,52,46,27,4
6,47,65,33,76,56,2
6,37,71,49,43,52,0
6,37,54,12,66,51,2
6,45,14,25,67,53,1
6,35,52,69,29,77,3
6,36,39,25,70,40,2
6,6,21,66,11,18,0
6,62,61,53,68,40,4
6,68,62,25,38,54,2
6,64,76,54,57,20,4
6,49,38,61,38,71,-1
6,37,47,71,51,64,0
6,16,59,74,46,72,0
6,60,63,66,29,41,3
6,10,20,20,25,68,0
6,70,50,66,54,69,1
6,30,69,53,24,57,3
6,77,72,40,58,50,2
6,40,40,39,20,77,3
6,69,42,46,49,66,1
6,36,59,57,71,38,0
6,47,42,34,66,67,2
6,17,46,60,73,12,4
6,15,80,64,37,63,0
6,36,38,76,39,55,0
6,26,56,71,53,70,0
6,45,52,71,80,47,0
6,16,43,21,69,40,0
6,49,57,22,49,72,2
6,40,71,59,33,63,3
6,41,65,48,62,76,0
6,16,57,25,74,63,0
6,41,17,40,49,71,1
6,25,70,33,26,54,0
6,59,78,33,49,51,2
6,30,73,50,28,45,3
6,32,71,25,67,59,2
6,50,36,65,76,58,1
6,46,56,66,54,73,0
6,46,63,68,58,41,4
6,56,56,84,39,49,3
6,62,48,70,30,59,3
6,18,62,42,47,82,0
6,40,60,47,64,75,0
6,27,12,13,70,46,1
6,46,25,76,29,58,1
6,48,38,62,69,49,1
6,38,38,62,34,66,3
6,40,42,37,64,74,2
6,37,37,55,50,71,-1
6,24,77,47,58,54,0
6,31,59,30,72,59,2
6,21,33,69,17,26,3
6,23,24,24,60,66,0
6,17,59,27,69,32,0
6,51,52,46,72,37,4
6,32,42,69,38,49,0
6,48,62,68,40,49,3
6,44,40,45,66,60,1
6,29,28,31,41,74,1
6,22,33,65,37,70,0
6,22,67,28,56,12,4
6,15,29,40,71,31,0
6,73,46,42,47,41,4
6,30,19,81,56,49,1
6,60,72,40,45,39,4
6,21,47,67,46,18,4
6,27,56,27,26,69,3
6,23,88,21,35,64,2
6,42,66,30,13,41,3
6,11,76,59,18,28,0
6,27,67,68,25,39,3
6,48,32,24,46,66,2
6,69,33,37,37,65,1
6,28,35,19,66,85,2
6,70,45,53,41,44,3
6,66,35,78,23,14,4
6,45,35,68,40,61,1
6,31,37,39,49,74,0
6,40,60,44,74,45,0
6,37,27,62,31,72,1
6,7,78,15,30,49,0
6,19,67,34,51,63,0
6,46,48,74,35,22,4
6,28,57,34,29,72,0
6,40,53,43,69,35,4
6,41,28,47,41,80,1
6,22,46,43,73,36,0
6,35,46,29,73,36,2
6,61,46,69,24,65,3
6,61,42,61,75,64,1
6,38,53,37,67,50,2
6,36,56,71,40,33,4
6,51,25,68,43,34,1
6,32,43,67,17,38,3
6,30,54,49,45,68,0
6,60,70,69,48,40,4
6,20,58,32,77,41,0
6,36,27,58,66,59,1
6,27,56,66,60,31,0
6,61,36,70,77,67,1
6,19,65,43,67,62,0
6,37,32,51,81,47,1
6,24,66,52,64,39,0
6,50,69,61,42,32,4
6,41,38,20,47,69,2
6,42,45,77,56,60,0
6,57,49,61,66,65,1
6,21,66,70,47,33,0
6,30,31,52,15,76,3
6,39,64,32,70,30,4
6,64,29,41,35,68,1
6,75,63,58,61,38,4
6,44,30,64,68,26,4
6,52,45,72,60,29,4
6,29,69,62,62,61,0
6,59,22,27,9,80,3
6,53,70,61,51,70,3
6,24,30,36,33,67,0
6,36,44,26,55,68,2
6,25,40,47,74,52,0
6,31,7,38,31,76,1
6,36,46,72,64,27,4
6,47,68,51,46,45,4
6,32,37,56,75,31,4
6,5,73,25,47,28,0
6,31,71,53,73,43,0
6,31,75,41,25,30,3
6,25,52,16,67,39,2
6,25,84,38,70,44,0
6,59,30,77,53,35,1
6,47,23,72,12,8,4
6,28,53,28,63,68,-1
6,25,42,66,33,31,0
6,57,70,31,66,62,2
6,37,68,44,46,65,0
6,19,23,40,62,72,0
6,50,66,27,37,42,2
6,31,71,59,31,33,-1
6,41,30,79,71,38,1
6,47,78,76,57,46,4
6,40,21,55,33,68,1
6,21,67,64,45,8,4
6,46,58,77,35,47,3
6,38,71,61,43,29,4
6,22,32,48,32,68,0
6,41,46,28,65,76,2
6,49,30,52,32,70,1
6,47,29,53,63,73,1
6,27,35,63,71,37,0
6,20,43,27,67,30,0
6,30,41,16,67,47,2
6,8,71,38,32,30,0
6,60,25,48,85,55,1
6,52,66,44,50,40,4
6,37,42,69,66,35,4
6,42,62,63,55,69,0
6,4,46,36,66,12,0
6,48,35,73,53,43,1
6,16,84,33,59,53,0
6,38,47,26,81,40,2
6,61,65,80,61,54,4
6,20,33,69,26,28,0
6,29,34,58,76,25,4
6,20,32,30,33,67,0
6,26,69,32,52,68,0
6,51,39,67,43,57,1
6,16,29,30,69,28,0
6,43,43,69,32,52,3
6,56,31,10,24,81,2
6,32,32,63,74,47,-1
6,48,46,50,50,71,1
6,19,73,37,40,57,0
6,50,70,32,67,59,2
6,43,65,82,36,49,3
6,17,69,42,36,65,0
6,23,41,28,59,66,0
6,66,68,39,48,66,2
6,35,25,28,29,66,1
6,61,66,43,40,72,3
6,70,58,27,37,34,2
6,9,23,73,28,36,0
6,74,58,82,53,60,3
6,28,30,49,74,28,-1
6,30,56,66,67,73,0
6,36,74,53,23,34,3
6,14,66,40,66,56,0
6,46,47,58,76,56,0
6,60,57,39,37,78,3
6,68,55,22,29,65,2
6,13,29,22,31,77,0
6,58,42,4,57,67,2
6,29,78,58,26,24,4
6,19,28,23,35,67,0
6,24,32,36,70,33,0
6,80,52,51,23,60,3
6,47,69,53,61,25,4
6,26,67,24,46,32,2
6,26,58,67,67,25,4
6,20,37,52,74,54,0
6,51,29,38,66,53,1
6,18,66,41,15,62,3
6,10,66,52,16,65,0
6,37,28,69,9,23,3
6,23,54,67,66,25,0
6,62,55,67,40,44,3
6,17,57,37,64,71,0
6,68,43,60,63,56,1
6,60,29,50,70,38,1
6,41,66,72,56,53,0
6,39,69,50,43,72,0
6,35,68,55,38,70,0
6,57,64,53,26,73,3
6,9,80,45,26,43,0
6,46,38,29,77,34,2
6,17,54,23,32,67,0
6,22,72,31,55,72,0
6,30,29,51,77,52,1
6,67,54,38,21,38,3
6,37,53,42,60,68,0
6,72,24,48,32,38,1
6,26,44,76,42,31,0
6,27,43,66,54,25,4
6,25,44,71,33,40,0
6,12,58,66,49,23,0
6,24,74,60,36,61,0
6,64,83,46,64,48,2
6,17,56,33,59,67,0
6,21,27,31,36,71,0
6,77,47,52,32,42,3
6,10,16,42,67,42,0
6,25,80,38,64,39,0
6,15,26,45,31,66,0
6,39,70,54,65,19,4
6,50,62,80,45,39,4
6,59,46,66,56,54,1
6,46,66,22,33,56,2
6,27,71,30,61,29,0
6,75,37,38,68,45,1
6,46,74,57,57,55,0
6,54,73,37,32,52,3
6,68,40,27,16,13,4
6,68,24,18,24,10,4
6,55,66,55,27,61,3
6,38,39,66,45,34,4
6,38,36,66,24,34,3
6,22,34,72,61,49,0
6,43,73,53,69,44,0
6,39,64,37,26,72,3
6,26,9,44,80,39,1
6,66,55,69,37,56,3
6,71,71,56,48,50,3
6,39,69,33,40,43,2
6,49,73,66,69,63,0
6,53,58,71,65,20,4
6,75,59,57,49,46,4
6,24,46,69,24,23,4
6,23,40,9,46,72,2
6,4,29,9,66,39,0
6,43,54,61,77,40,4
6,68,52,42,53,61,2
6,47,55,57,72,27,4
6,31,52,59,76,34,0
6,45,66,30,57,53,2
6,49,64,76,24,38,3
6,54,26,42,51,66,1
6,67,65,42,58,45,2
6,63,68,56,48,68,3
6,35,71,43,65,47,0
6,35,70,14,14,9,4
6,45,83,43,43,28,4
6,27,48,36,61,70,0
6,49,76,41,51,45,2
6,49,71,65,12,37,3
6,36,43,6,66,15,2
6,49,76,56,49,38,4
6,9,76,60,63,32,0
6,25,9,25,66,63,1
6,34,20,49,44,75,1
6,40,56,81,63,72,0
6,63,77,54,68,50,4
6,20,47,72,43,41,0
6,29,61,56,68,48,0
6,25,41,50,69,25,-1
6,30,65,43,56,71,0
6,32,40,22,13,73,3
6,56,41,79,61,68,1
6,30,49,36,75,33,0
6,53,51,35,25,71,3
6,35,55,57,76,49,0
6,18,59,33,16,66,3
6,21,69,41,48,64,0
6,48,76,65,45,40,4
6,39,68,41,53,59,0
6,42,39,38,66,51,2
6,25,54,23,38,66,2
6,22,53,77,53,40,0
6,48,65,24,36,75,2
6,32,60,73,46,45,0
6,51,45,53,66,56,1
6,14,40,32,55,67,0
6,59,50,76,69,36,4
6,40,68,50,60,55,0
6,32,69,36,42,56,0
6,51,61,69,80,63,0
6,56,55,59,58,72,1
6,41,46,32,74,30,4
6,69,58,38,61,76,2
6,22,72,47,33,51,0
6,38,28,78,31,35,1
6,63,54,74,44,50,3
6,24,4,38,43,69,1
6,35,68,43,24,49,3
6,74,49,66,30,64,3
6,41,50,42,58,75,0
6,56,77,66,27,21,4
6,38,28,71,58,54,1
6,10,41,73,50,34,0
6,53,28,70,56,40,1
6,57,48,74,20,64,3
6,12,34,49,73,39,0
6,33,67,49,38,49,0
6,58,25,25,40,68,-1
6,40,66,45,18,41,3
6,37,42,46,67,40,0
6,29,45,68,34,60,0
6,27,41,35,33,68,0
6,32,52,66,56,30,4
6,66,43,19,25,14,4
6,68,45,54,57,54,1
6,29,67,45,26,42,3
6,32,41,39,30,75,3
6,46,39,61,48,66,1
6,35,66,61,46,45,0
6,47,43,25,69,38,2
6,45,65,70,57,50,0
6,18,70,24,74,32,0
6,42,68,55,56,61,0
6,4,20,26,40,73,0
6,55,67,55,38,41,3
6,35,82,43,52,58,0
6,43,83,54,81,50,0
6,48,47,34,32,84,3
6,21,40,76,39,47,0
6,33,79,24,37,56,2
6,64,40,71,57,44,1
6,19,37,65,56,86,0
6,39,38,68,40,42,1
6,11,71,33,52,28,0
6,61,79,31,34,22,4
6,26,33,70,43,42,0
6,73,44,47,26,36,3
6,48,28,76,71,33,1
6,37,76,37,11,34,3
6,55,31,81,20,14,4
6,40,67,44,63,33,4
6,35,48,52,72,50,0
6,53,62,24,35,78,2
6,28,50,69,54,52,0
6,37,31,45,72,39,1
6,46,62,70,66,52,0
6,52,35,70,49,59,1
6,70,64,50,84,37,4
6,44,39,55,53,66,1
6,33,61,70,49,65,0
6,14,36,23,85,56,0
6,29,68,66,37,55,0
6,71,46,51,31,48,3
6,29,16,88,36,45,1
6,33,37,45,66,38,0
6,24,63,77,44,45,0
6,40,55,48,53,67,0
6,20,55,11,75,57,2
6,17,46,10,76,17,2
6,52,73,59,62,42,4
6,21,80,68,63,28,0
6,17,55,73,50,22,0
6,40,65,48,59,68,0
6,9,60,66,57,22,0
6,45,30,87,16,10,4
6,9,79,64,14,38,0
6,9,73,60,40,34,0
6,63,76,42,30,58,3
6,30,49,66,35,44,0
6,32,39,30,67,62,2
6,76,51,60,66,49,4
6,36,57,40,77,49,0
6,35,51,45,67,59,0
6,54,63,72,57,66,0
6,40,43,74,23,23,-1
6,22,56,57,65,68,0
6,12,66,37,27,49,0
6,66,47,43,44,53,2
6,19,57,11,21,69,2
6,47,48,71,45,48,3
6,55,44,66,19,26,3
6,22,57,55,67,42,0
6,32,34,56,35,68,0
6,39,69,56,62,67,0
6,19,48,60,68,59,0
6,26,80,71,59,25,4
6,70,26,44,35,45,1
6,43,67,37,50,60,2
6,14,37,23,69,29,0
6,29,40,37,75,43,0
6,38,41,65,36,79,3
6,11,23,26,41,75,0
6,30,50,15,69,31,2
6,63,53,48,69,53,2
6,58,43,30,75,57,2
6,3,67,68,23,42,0
6,28,60,48,50,75,0
6,42,32,26,51,74,2
6,52,57,55,70,38,4
6,49,69,57,46,57,3
