num_cards,mcts_heads,player_0_heads,player_1_heads,player_2_heads,winner
6,29,29,40,71,-1
6,49,70,49,57,-1
6,32,74,43,49,0
6,30,60,66,46,0
6,43,52,73,61,0
6,39,43,39,67,-1
6,46,26,70,49,1
6,74,38,28,42,2
6,38,18,74,61,1
6,32,39,56,74,0
6,10,78,36,60,0
6,28,30,72,73,0
6,25,69,14,56,2
6,30,5,30,68,1
6,30,81,62,33,0
6,31,52,40,71,0
6,23,24,68,64,0
6,45,67,43,38,3
6,29,75,26,62,2
6,24,58,40,79,0
6,24,51,30,79,0
6,28,67,62,25,3
6,16,46,66,46,0
6,40,38,52,76,1
6,34,40,69,56,0
6,28,71,31,45,0
6,32,27,74,61,1
6,54,53,50,68,2
6,28,32,76,61,0
6,59,31,74,23,3
6,57,49,78,48,3
6,41,74,52,39,3
6,24,37,27,67,0
6,35,9,58,70,1
6,19,37,74,68,0
6,47,53,43,75,2
6,28,74,12,25,2
6,17,38,46,69,0
6,25,71,20,26,2
6,24,71,46,36,0
6,23,9,62,67,1
6,44,40,51,75,1
6,34,76,40,43,0
6,14,40,32,67,0
6,45,63,45,80,-1
6,28,68,43,54,0
6,47,39,69,22,3
6,38,29,59,73,1
6,60,65,51,69,2
6,60,62,56,72,2
6,66,49,68,59,1
6,77,56,43,61,2
6,19,47,67,67,0
6,87,50,54,47,3
6,47,68,57,74,0
6,43,70,47,11,3
6,40,28,63,69,1
6,43,66,48,40,3
6,21,77,65,29,0
6,43,28,69,65,1
6,65,71,59,49,3
6,41,70,24,16,3
6,70,57,57,45,3
6,35,40,24,69,2
6,23,55,66,42,0
6,29,30,79,53,0
6,26,67,56,56,0
6,39,78,49,38,3
6,32,72,43,37,0
6,23,62,28,66,0
6,50,19,87,55,1
6,71,56,57,31,3
6,61,70,58,66,2
6,28,72,27,26,3
6,4,6,10,69,0
6,68,46,66,46,-1
6,53,41,61,73,1
6,59,71,55,40,3
6,21,70,43,32,0
6,60,70,46,68,2
6,68,71,56,53,3
6,17,44,67,46,0
6,22,67,59,45,0
6,57,67,28,60,2
6,44,21,17,76,2
6,30,60,58,70,0
6,35,34,50,71,1
6,30,52,38,73,0
6,47,75,74,62,0
6,30,37,66,64,0
6,26,59,66,29,0
6,72,33,62,81,1
6,20,22,69,57,0
6,79,54,58,68,1
6,44,37,55,68,1
6,63,80,75,63,-1
6,41,30,50,67,1
6,14,25,22,67,0
6,50,70,49,25,3
6,63,70,53,43,3
6,53,41,41,72,-1
6,57,66,51,44,3
6,5,68,37,22,0
6,55,38,67,41,1
6,20,51,46,75,0
6,3,70,22,26,0
6,50,64,74,50,-1
6,36,38,9,67,2
6,2,66,10,43,0
6,29,70,35,17,3
6,30,58,59,72,0
6,10,69,36,44,0
6,56,63,55,73,2
6,73,60,65,53,3
6,8,37,14,69,0
6,22,23,36,69,0
6,60,84,49,40,3
6,16,58,66,49,0
6,26,56,51,69,0
6,40,31,77,43,1
6,32,64,67,68,0
6,11,70,11,28,-1
6,52,52,69,38,3
6,53,70,44,61,2
6,27,55,28,74,0
6,58,77,73,39,3
6,15,67,29,59,0
6,22,78,53,8,3
6,25,71,65,31,0
6,66,32,10,9,3
6,56,74,55,42,3
6,26,67,40,17,3
6,12,36,69,63,0
6,44,73,32,43,2
6,38,67,45,44,0
6,61,80,57,74,2
6,57,46,56,67,1
6,35,55,67,58,0
6,25,77,37,59,0
6,16,62,83,43,0
6,66,57,21,77,2
6,25,65,70,39,0
6,77,65,35,68,2
6,44,71,39,39,-1
6,40,57,70,55,0
6,32,69,52,50,0
6,34,39,55,67,0
6,44,75,70,40,3
6,35,67,58,62,0
6,72,45,56,67,1
6,45,46,42,72,2
6,61,60,42,69,2
6,49,69,35,63,2
6,47,30,66,65,1
6,79,41,31,49,2
6,46,40,67,14,3
6,45,68,43,60,2
6,35,69,37,43,0
6,41,70,72,29,3
6,31,67,50,65,0
6,25,78,60,78,0
6,26,34,39,69,0
6,11,51,74,21,0
6,24,74,56,50,0
6,39,50,67,33,3
6,30,59,68,65,0
6,45,65,77,55,0
6,45,22,55,69,1
6,14,45,76,15,0
6,13,70,15,26,0
6,34,20,71,41,1
6,53,68,61,28,3
6,36,10,69,23,1
6,44,63,53,68,0
6,63,36,83,32,3
6,18,16,30,70,1
6,48,67,34,45,2
6,15,63,66,37,0
6,29,68,41,42,0
6,47,52,69,57,0
6,56,36,69,46,1
6,53,70,50,65,2
6,42,34,60,72,1
6,30,47,50,70,0
6,38,51,60,74,0
6,30,60,34,66,0
6,46,59,42,72,2
6,58,67,33,46,2
6,31,58,55,69,0
6,15,22,70,38,0
6,33,74,48,58,0
6,70,56,45,63,2
6,55,44,51,74,1
6,31,49,51,77,0
6,43,66,31,33,2
6,31,29,67,30,1
6,41,54,75,49,0
6,15,26,68,64,0
6,60,68,15,46,2
6,29,14,22,71,1
6,12,77,40,15,0
6,31,74,48,36,0
6,60,49,66,45,3
6,40,69,42,69,0
6,23,66,25,35,0
6,17,5,44,66,1
6,50,38,71,13,3
6,58,69,49,63,2
6,6,78,36,50,0
6,66,51,50,70,2
6,32,40,67,31,3
6,23,74,52,46,0
6,14,77,53,31,0
6,23,43,49,75,0
6,26,66,30,20,3
6,36,58,18,76,2
6,25,52,17,75,2
6,14,42,72,40,0
6,29,36,23,68,2
6,67,36,60,42,1
6,34,47,60,74,0
6,51,69,49,67,2
6,25,42,69,43,0
6,66,50,43,59,2
6,35,37,78,36,0
6,46,60,75,43,3
6,55,69,67,66,0
6,33,66,26,41,2
6,48,70,31,48,2
6,28,70,45,61,0
6,47,38,48,72,1
6,36,37,69,52,0
6,41,64,36,80,2
6,7,25,81,7,-1
6,22,71,41,25,0
6,27,33,46,84,0
6,36,53,56,66,0
6,13,66,50,47,0
6,30,69,56,58,0
6,47,64,44,66,2
6,72,47,46,62,2
6,26,27,23,70,2
6,53,34,67,60,1
6,19,54,67,63,0
6,38,40,71,32,3
6,45,63,35,67,2
6,55,72,52,25,3
6,55,47,53,69,1
6,22,27,67,57,0
6,22,47,16,67,2
6,21,72,50,62,0
6,36,74,40,16,3
6,88,38,44,13,3
6,40,76,31,19,3
6,21,19,67,18,3
6,48,57,72,53,0
6,57,66,85,56,3
6,27,25,59,69,1
6,78,37,29,49,2
6,35,23,9,72,2
6,26,62,64,69,0
6,13,24,66,31,0
6,61,73,67,58,3
6,46,14,68,25,1
6,65,50,55,69,1
6,64,64,20,72,2
6,28,45,33,66,0
6,25,81,38,53,0
6,43,23,39,80,1
6,25,27,16,66,2
6,31,51,69,52,0
6,47,44,57,66,1
6,26,80,18,42,2
6,31,25,64,66,1
6,46,74,58,54,0
6,44,28,57,79,1
6,20,64,54,68,0
6,54,82,79,29,3
6,62,51,74,49,3
6,53,53,64,74,-1
6,72,19,35,22,1
6,45,47,31,81,2
6,65,45,18,86,2
6,54,52,70,64,1
6,40,74,58,61,0
6,67,22,23,43,1
6,53,10,20,75,1
6,32,36,25,73,2
6,63,64,78,59,3
6,64,47,39,68,2
6,74,44,52,69,1
6,30,72,47,63,0
6,48,69,62,41,3
6,35,36,67,38,0
6,26,52,77,66,0
6,39,43,77,62,0
6,76,42,39,77,2
6,25,74,42,34,0
6,57,35,66,48,1
6,16,83,42,48,0
6,64,40,69,44,1
6,49,38,56,66,1
6,39,35,24,72,2
6,51,51,67,55,-1
6,46,38,63,70,1
6,39,61,29,73,2
6,34,42,84,72,0
6,42,76,40,60,2
6,12,65,67,28,0
6,59,17,71,56,1
6,37,44,35,69,2
6,41,47,70,38,3
6,22,52,43,77,0
6,35,63,54,72,0
6,69,63,53,50,3
6,57,74,68,58,0
6,7,77,44,38,0
6,34,33,33,66,-1
6,12,41,10,69,2
6,20,31,53,68,0
6,70,32,57,59,1
6,48,35,56,69,1
6,44,56,60,68,0
6,53,69,43,37,3
6,29,77,53,50,0
6,38,70,65,42,0
6,31,43,50,66,0
6,70,51,73,62,1
6,57,18,68,25,1
6,17,18,40,70,0
6,41,27,58,66,1
6,49,39,67,46,1
6,22,63,58,72,0
6,3,69,25,30,0
6,50,49,61,66,1
6,36,69,30,60,2
6,42,67,61,47,0
6,39,67,69,63,0
6,34,77,60,47,0
6,11,38,73,46,0
6,27,53,43,66,0
6,37,77,45,46,0
6,37,85,45,38,0
6,59,66,50,28,3
6,45,50,76,56,0
6,19,66,59,50,0
6,16,72,33,25,0
6,31,66,46,41,0
6,31,63,66,47,0
6,50,51,69,40,3
6,21,67,51,58,0
6,38,57,33,72,2
6,44,27,78,41,1
6,46,69,32,46,2
6,50,36,66,32,3
6,58,78,32,30,3
6,43,67,65,45,0
6,45,58,46,71,0
6,23,60,66,72,0
6,31,68,75,48,0
6,8,70,19,41,0
6,39,52,59,68,0
6,31,52,72,41,0
6,58,33,77,44,1
6,63,68,48,43,3
6,33,67,25,29,2
6,31,54,54,67,0
6,8,74,37,45,0
6,54,66,60,71,0
6,70,28,36,74,1
6,73,52,39,63,2
6,66,63,38,64,2
6,39,69,56,35,3
6,46,73,56,46,-1
6,7,67,38,44,0
6,8,29,58,71,0
6,26,40,73,42,0
6,57,9,53,73,1
6,42,78,48,47,0
6,18,57,34,66,0
6,45,66,59,61,0
6,22,76,30,30,0
6,41,79,27,56,2
6,39,46,73,61,0
6,41,42,78,58,0
6,32,48,66,41,0
6,21,44,51,67,0
6,48,70,55,51,0
6,31,29,78,21,3
6,23,63,77,63,0
6,45,52,40,66,2
6,32,56,76,45,0
6,52,38,70,57,1
6,83,39,49,59,1
6,55,48,68,69,1
6,6,32,67,75,0
6,30,17,72,57,1
6,24,64,77,58,0
6,53,76,66,65,0
6,21,73,51,43,0
6,45,9,68,61,1
6,36,51,67,15,3
6,23,49,62,73,0
6,46,78,47,31,3
6,68,36,43,57,1
6,57,71,32,51,2
6,14,74,60,38,0
6,41,56,53,66,0
6,27,78,46,53,0
6,32,71,45,48,0
6,20,51,75,39,0
6,11,28,71,32,0
6,69,69,63,60,3
6,16,64,54,69,0
6,68,45,57,76,1
6,65,41,72,73,1
6,33,52,49,72,0
6,68,64,67,46,3
6,14,51,73,57,0
6,34,67,57,53,0
6,43,69,46,35,3
6,70,29,43,71,1
6,54,52,68,33,3
6,61,59,69,22,3
6,75,35,32,58,2
6,37,46,46,70,0
6,40,33,27,76,2
6,35,77,43,49,0
6,50,61,78,41,3
6,45,21,73,24,1
6,53,67,39,39,-1
6,58,25,70,24,3
6,52,66,71,71,0
6,11,17,8,66,2
6,21,71,23,67,0
6,60,53,48,67,2
6,24,69,26,22,3
6,39,44,66,66,0
6,39,76,55,64,0
6,58,67,63,52,3
6,38,61,66,65,0
6,31,71,56,53,0
6,76,50,63,56,1
6,38,63,63,67,0
6,72,61,62,37,3
6,37,34,69,56,1
6,61,67,57,31,3
6,4,69,53,25,0
6,49,29,77,78,1
6,29,13,67,54,1
6,3,73,15,31,0
6,34,60,67,28,3
6,45,83,45,51,-1
6,66,57,17,32,2
6,37,68,42,63,0
6,40,58,43,66,0
6,48,60,65,69,0
6,40,71,52,30,3
6,33,72,63,50,0
6,39,67,53,22,3
6,20,33,70,43,0
6,29,71,23,36,2
6,42,29,62,70,1
6,43,51,48,73,0
6,70,48,52,60,1
6,48,45,67,42,3
6,20,59,49,69,0
6,38,79,40,20,3
6,18,72,40,57,0
6,64,72,63,46,3
6,39,59,57,86,0
6,80,74,56,20,3
6,67,54,52,36,3
6,64,69,75,72,0
6,23,66,60,59,0
6,36,60,76,47,0
6,2,17,68,18,0
6,47,38,69,38,-1
6,65,45,65,71,1
6,43,71,40,77,2
6,10,48,15,73,0
6,45,16,70,57,1
6,48,57,79,37,3
6,27,72,37,19,3
6,45,54,77,48,0
6,58,64,69,50,3
6,35,53,65,79,0
6,8,52,53,74,0
6,14,64,33,81,0
6,31,39,67,52,0
6,30,27,67,61,1
6,53,63,75,63,0
6,16,66,26,4,3
6,31,55,60,68,0
6,53,66,63,58,0
6,18,74,30,61,0
6,42,58,41,68,2
6,52,74,55,20,3
6,12,75,38,19,0
6,24,67,39,35,0
6,66,50,55,62,1
6,62,52,14,77,2
6,52,20,75,52,1
6,18,33,16,73,2
6,26,18,66,44,1
6,20,52,68,42,0
6,67,84,54,54,-1
6,47,34,38,69,1
6,47,66,45,31,3
6,26,74,38,44,0
6,35,75,65,26,3
6,23,69,33,48,0
6,28,55,74,41,0
6,33,27,67,55,1
6,50,67,28,63,2
6,46,59,42,73,2
6,31,48,35,66,0
6,24,38,50,68,0
6,66,61,33,46,2
6,36,32,32,67,-1
6,47,51,69,47,-1
6,62,34,49,68,1
6,76,44,29,60,2
6,23,22,47,68,1
6,14,70,66,37,0
6,30,75,38,50,0
6,36,73,39,64,0
6,70,71,27,34,2
6,24,68,70,14,3
6,30,74,33,63,0
6,49,66,36,72,2
6,29,19,69,43,1
6,43,42,66,39,3
6,26,45,43,82,0
6,43,61,80,41,3
6,28,70,34,41,0
6,57,76,65,34,3
6,43,17,74,67,1
6,14,77,41,64,0
6,50,72,52,56,0
6,40,65,48,68,0
6,51,36,68,30,3
6,54,54,45,69,2
6,15,30,54,68,0
6,60,26,72,6,3
6,48,69,63,63,0
6,64,64,59,69,2
6,56,66,47,67,2
6,9,78,33,23,0
6,51,45,64,70,1
6,19,82,40,58,0
6,61,75,55,35,3
6,68,48,58,37,3
6,61,54,50,74,2
6,35,21,66,36,1
6,35,46,59,67,0
6,57,73,46,46,-1
6,53,79,66,50,3
6,29,19,37,73,1
6,37,77,46,66,0
6,44,68,59,39,3
6,21,54,70,57,0
6,65,67,50,55,2
6,43,53,29,75,2
6,17,27,49,72,0
6,60,75,60,54,3
6,28,55,62,67,0
6,43,34,40,75,1
6,47,45,59,71,1
6,58,68,47,43,3
6,24,28,66,46,0
6,67,52,56,59,1
6,15,54,40,71,0
6,83,37,46,20,3
6,24,65,69,29,0
6,39,80,54,65,0
6,47,75,43,66,2
6,17,36,80,33,0
6,44,34,66,52,1
6,46,46,66,23,3
6,37,69,45,67,0
6,27,71,8,48,2
6,57,67,44,52,2
6,30,52,55,92,0
6,28,68,48,55,0
6,51,68,40,50,2
6,69,55,64,45,3
6,47,44,61,72,1
6,59,41,67,54,1
6,21,66,6,52,2
6,20,70,37,32,0
6,29,74,16,49,2
6,51,50,71,31,3
6,15,66,16,32,0
6,47,71,27,62,2
6,17,67,40,8,3
6,48,21,40,68,1
6,49,75,48,58,2
6,61,55,41,76,2
6,44,57,31,70,2
6,45,69,67,37,3
6,12,80,48,35,0
6,25,54,68,45,0
6,30,71,36,29,3
6,60,21,58,76,1
6,16,35,67,59,0
6,24,29,67,72,0
6,30,34,76,40,0
6,42,72,30,35,2
6,45,64,66,51,0
6,55,17,70,47,1
6,34,69,28,18,3
6,33,60,58,69,0
6,36,69,44,48,0
6,31,59,75,69,0
6,36,50,60,72,0
6,66,61,26,36,2
6,4,31,19,69,0
6,48,66,47,42,3
6,53,70,45,49,2
6,46,61,42,66,2
6,42,43,66,48,0
6,53,31,75,77,1
6,59,28,40,67,1
6,36,30,38,75,1
6,47,16,13,78,2
6,75,66,46,47,2
6,33,30,68,47,1
6,42,37,52,72,1
6,20,56,35,66,0
6,50,66,16,62,2
6,72,47,62,52,1
6,32,74,61,63,0
6,32,61,6,70,2
6,18,29,64,66,0
6,49,68,44,42,3
6,31,50,69,21,3
6,40,75,49,47,0
6,52,67,30,48,2
6,57,54,66,61,1
6,41,46,71,37,3
6,63,42,39,70,2
6,30,46,55,68,0
6,68,44,46,46,1
6,28,70,16,21,2
6,60,64,80,45,3
6,47,60,64,80,0
6,4,16,48,68,0
6,34,68,55,35,0
6,45,57,61,73,0
6,32,68,45,43,0
6,45,67,56,46,0
6,33,40,29,66,2
6,19,87,54,46,0
6,29,69,26,24,3
6,42,54,13,66,2
6,44,34,64,67,1
6,64,44,67,72,1
6,13,17,77,51,0
6,26,42,38,67,0
6,65,82,39,48,2
6,29,22,32,71,1
6,9,68,36,55,0
6,51,65,68,49,3
6,2,26,14,69,0
6,28,19,56,68,1
6,56,34,72,45,1
6,56,36,72,63,1
6,21,71,41,68,0
6,50,69,58,71,0
6,32,45,44,67,0
6,24,47,58,70,0
6,26,60,39,71,0
6,39,68,64,34,3
6,22,58,59,70,0
6,11,53,74,58,0
6,24,57,64,67,0
6,30,26,47,70,1
6,5,17,66,45,0
6,33,72,53,50,0
6,9,45,24,70,0
6,15,67,63,30,0
6,28,57,74,64,0
6,43,72,27,37,2
6,58,63,73,39,3
6,46,62,63,72,0
6,47,74,47,64,-1
6,70,40,33,66,2
6,35,56,72,57,0
6,48,45,69,28,3
6,64,32,36,66,1
6,40,56,38,69,2
6,41,77,58,79,0
6,58,67,49,68,2
6,49,56,45,75,2
6,39,67,33,58,2
6,46,62,24,66,2
6,35,35,73,25,3
6,34,65,67,46,0
6,56,58,57,69,0
6,26,69,51,52,0
6,73,73,38,62,2
6,20,69,36,64,0
6,31,72,50,49,0
6,68,54,65,69,1
6,81,68,63,36,3
6,27,60,54,73,0
6,25,74,41,23,3
6,49,71,18,48,2
6,41,28,78,32,1
6,33,62,66,48,0
6,38,57,57,66,0
6,18,38,67,30,0
6,11,14,74,37,0
6,35,71,61,15,3
6,17,71,72,25,0
6,56,33,37,67,1
6,28,73,35,56,0
6,39,68,32,58,2
6,26,33,53,70,0
6,51,47,31,67,2
6,46,40,45,80,1
6,19,12,37,68,1
6,30,28,73,44,1
6,70,19,51,49,1
6,33,29,58,72,1
6,38,50,61,66,0
6,63,77,44,47,2
6,22,66,52,29,0
6,68,46,16,45,2
6,71,69,41,74,2
6,69,59,64,67,1
6,46,46,19,78,2
6,56,55,76,25,3
6,38,45,72,38,-1
6,79,55,44,70,2
6,45,70,45,69,-1
6,50,40,49,72,1
6,66,63,59,67,2
6,50,58,60,66,0
6,72,29,28,73,2
6,52,66,33,59,2
6,53,67,11,23,2
6,71,67,55,80,2
6,43,68,37,50,2
6,68,44,39,46,2
6,75,66,29,40,2
6,42,71,67,23,3
6,69,63,55,57,2
6,47,61,68,51,0
6,31,69,31,54,-1
6,44,74,47,59,0
6,67,57,63,44,3
6,29,74,56,51,0
6,33,35,72,53,0
6,5,24,38,67,0
6,28,61,69,52,0
6,22,28,23,69,0
6,66,31,48,76,1
6,45,34,67,20,3
6,25,31,68,39,0
6,48,66,53,53,0
6,63,53,67,58,1
6,44,58,72,61,0
6,66,66,35,39,2
6,56,66,51,50,3
6,33,45,60,81,0
6,20,17,47,73,1
6,28,66,33,6,3
6,30,54,72,50,0
6,47,66,50,56,0
6,37,65,56,66,0
6,28,72,45,42,0
6,10,71,51,52,0
6,29,68,56,42,0
6,54,68,54,62,-1
6,26,29,46,69,0
6,22,74,33,29,0
6,72,39,51,71,1
6,63,72,47,36,3
6,53,67,49,63,2
6,43,46,40,66,2
6,32,72,47,67,0
6,28,37,67,31,0
6,45,60,66,41,3
6,71,68,51,50,3
6,45,61,72,69,0
6,42,14,25,67,1
6,33,36,66,31,3
6,31,66,50,77,0
6,26,76,41,59,0
6,26,36,69,30,0
6,62,57,69,54,3
6,25,36,41,71,0
6,68,42,49,29,3
6,11,27,63,77,0
6,18,55,45,73,0
6,62,65,59,79,2
6,27,36,66,40,0
6,29,59,77,40,0
6,50,61,58,68,0
6,55,68,61,73,0
6,57,68,43,47,2
6,47,35,32,66,2
6,67,60,66,52,3
6,34,55,44,67,0
6,22,63,82,27,0
6,20,41,34,67,0
6,22,57,73,47,0
6,12,66,31,60,0
6,42,49,75,61,0
6,11,21,74,30,0
6,19,37,36,76,0
6,16,27,42,66,0
6,70,28,47,28,-1
6,65,65,80,58,3
6,32,31,67,23,3
6,36,68,68,62,0
6,73,47,66,32,3
6,19,50,80,31,0
6,30,67,47,37,0
6,19,37,71,26,0
6,20,80,7,27,2
6,58,43,43,79,-1
6,37,72,45,47,0
6,39,22,67,53,1
6,31,70,48,38,0
6,71,52,65,53,1
6,29,52,75,14,3
6,4,37,78,10,0
6,29,53,67,37,0
6,32,52,68,42,0
6,39,67,53,55,0
6,24,66,46,40,0
6,68,46,24,35,2
6,14,66,47,21,0
6,33,66,56,48,0
6,26,68,61,20,3
6,32,68,34,64,0
6,29,50,82,32,0
6,26,38,72,30,0
6,19,55,76,53,0
6,36,31,67,39,1
6,63,24,84,43,1
7,39,49,23,90,2
7,47,19,53,79,1
7,40,76,53,46,0
7,53,72,13,22,2
7,47,60,58,67,0
7,27,42,64,67,0
7,21,12,60,69,1
7,46,66,26,39,2
7,68,60,54,52,3
7,32,42,45,78,0
7,21,71,37,49,0
7,28,50,66,32,0
7,28,22,33,71,1
7,25,67,30,33,0
7,21,41,70,66,0
7,15,75,66,51,0
7,39,38,45,66,1
7,31,21,67,50,1
7,25,72,52,23,3
7,21,75,25,70,0
7,57,56,66,71,1
7,24,45,36,69,0
7,55,37,71,35,3
7,69,44,76,66,1
7,17,18,32,70,0
7,35,78,16,44,2
7,34,65,77,55,0
7,54,65,63,78,0
7,45,53,79,67,0
7,28,71,18,53,2
7,37,69,76,65,0
7,55,66,44,64,2
7,40,41,51,76,0
7,28,53,92,20,3
7,13,67,65,58,0
7,56,64,70,54,3
7,46,76,60,39,3
7,45,39,78,63,1
7,23,44,29,68,0
7,66,52,36,10,3
7,41,73,19,52,2
7,41,66,31,47,2
7,44,67,52,61,0
7,33,74,53,33,-1
7,66,62,67,43,3
7,35,38,44,71,0
7,25,67,63,71,0
7,51,56,68,42,3
7,16,60,67,58,0
7,20,67,10,52,2
7,70,66,67,60,3
7,29,31,34,72,0
7,37,30,67,46,1
7,38,30,69,23,3
7,71,52,69,53,1
7,56,75,61,62,0
7,30,93,42,65,0
7,55,35,51,66,1
7,42,46,47,73,0
7,26,31,66,82,0
7,44,51,78,65,0
7,65,68,70,22,3
7,78,55,55,68,-1
7,60,76,49,84,2
7,48,58,72,45,3
7,60,70,64,45,3
7,56,31,71,25,3
7,53,14,34,69,1
7,19,37,37,86,0
7,72,38,59,72,1
7,40,41,69,70,0
7,56,69,56,61,-1
7,48,30,73,28,3
7,15,72,0,56,2
7,14,66,65,57,0
7,8,57,69,57,0
7,52,57,56,68,0
7,28,70,59,56,0
7,58,53,34,66,2
7,32,35,71,31,3
7,37,76,59,73,0
7,71,60,51,69,2
7,31,49,67,66,0
7,71,58,63,41,3
7,72,46,47,28,3
7,29,54,56,79,0
7,23,51,60,72,0
7,49,70,59,63,0
7,48,63,72,67,0
7,40,50,77,76,0
7,28,18,42,86,1
7,27,72,39,66,0
7,53,64,74,62,0
7,28,74,78,63,0
7,27,31,61,70,0
7,45,61,52,70,0
7,45,44,46,74,1
7,65,71,53,57,2
7,55,38,52,67,1
7,54,67,63,50,3
7,57,67,48,72,2
7,22,61,27,81,0
7,17,56,45,84,0
7,48,73,39,52,2
7,29,71,53,33,0
7,54,7,69,68,1
7,66,40,60,29,3
7,29,61,81,24,3
7,18,53,64,70,0
7,52,21,63,74,1
7,12,40,58,68,0
7,30,71,24,36,2
7,43,34,68,68,1
7,39,67,63,31,3
7,47,86,61,28,3
7,25,43,66,50,0
7,23,71,53,53,0
7,66,39,81,73,1
7,66,23,17,28,2
7,14,58,69,20,0
7,3,68,22,31,0
7,67,67,69,78,-1
7,40,69,30,40,2
7,32,23,89,58,1
7,67,63,28,35,2
7,64,74,38,43,2
7,17,27,66,50,0
7,53,41,67,54,1
7,75,47,56,50,1
7,22,15,68,23,1
7,10,54,73,16,0
7,32,18,80,53,1
7,67,69,67,55,3
7,23,45,68,32,0
7,48,79,41,58,2
7,42,37,63,66,1
7,91,40,25,56,2
7,22,59,57,67,0
7,26,70,26,19,3
7,52,44,73,48,1
7,60,63,68,25,3
7,28,68,64,36,0
7,43,70,20,34,2
7,39,51,45,67,0
7,62,37,55,76,1
7,25,68,41,53,0
7,45,67,48,39,3
7,8,69,69,57,0
7,14,55,80,65,0
7,36,47,69,39,0
7,84,40,34,12,3
7,35,70,47,58,0
7,17,29,70,49,0
7,39,39,58,73,-1
7,58,62,69,35,3
7,25,39,68,28,0
7,72,65,51,41,3
7,43,75,51,53,0
7,75,58,24,66,2
7,26,43,72,46,0
7,27,72,62,47,0
7,11,19,60,77,0
7,74,48,32,64,2
7,40,25,53,86,1
7,6,40,36,66,0
7,41,41,66,38,3
7,18,59,66,61,0
7,46,67,24,54,2
7,54,50,19,69,2
7,18,50,77,14,3
7,52,34,69,73,1
7,28,48,60,74,0
7,41,70,38,27,3
7,72,64,68,43,3
7,59,50,67,61,1
7,35,71,38,38,0
7,40,67,33,39,2
7,68,53,68,20,3
7,28,55,60,73,0
7,47,55,52,75,0
7,26,25,47,66,1
7,73,60,46,77,2
7,7,57,66,37,0
7,49,43,60,74,1
7,70,55,41,58,2
7,39,72,53,59,0
7,48,34,18,68,2
7,86,61,48,73,2
7,11,70,46,56,0
7,59,67,43,51,2
7,24,14,38,80,1
7,43,44,72,45,0
7,33,25,68,29,1
7,55,42,71,31,3
7,42,66,42,48,-1
7,18,90,41,43,0
7,6,23,2,67,2
7,40,27,68,26,3
7,7,59,63,66,0
7,11,31,81,79,0
7,30,53,67,38,0
7,43,70,61,18,3
7,38,71,63,38,-1
7,49,70,48,64,2
7,40,75,18,67,2
7,36,40,41,82,0
7,27,45,26,76,2
7,5,72,55,59,0
7,40,45,46,75,0
7,63,48,74,66,1
7,23,21,66,26,1
7,54,66,60,23,3
7,34,69,22,39,2
7,36,71,32,58,2
7,16,15,15,70,-1
7,26,69,63,48,0
7,46,75,67,50,0
7,56,69,71,49,3
7,49,70,54,67,0
7,59,76,44,60,2
7,30,36,68,33,0
7,28,44,42,72,0
7,3,67,19,44,0
7,50,49,67,46,3
7,19,68,69,64,0
7,10,40,67,35,0
7,68,52,58,49,3
7,54,58,70,38,3
7,22,31,69,60,0
7,49,59,70,55,0
7,32,20,69,34,1
7,23,76,48,34,0
7,43,48,19,79,2
7,24,38,36,95,0
7,18,32,68,15,3
7,46,69,52,64,0
7,47,34,41,73,1
7,62,30,67,49,1
7,4,61,68,25,0
7,25,66,18,25,2
7,22,47,66,70,0
7,22,15,11,71,2
7,31,80,37,38,0
7,38,22,56,74,1
7,12,64,67,31,0
7,45,38,53,66,1
7,14,9,66,20,1
7,14,51,74,52,0
7,54,49,71,36,3
7,28,74,17,37,2
7,38,79,49,50,0
7,45,10,67,46,1
7,64,23,18,81,2
7,17,22,73,56,0
7,19,48,42,75,0
7,38,42,43,70,0
7,24,27,45,71,0
7,67,47,59,66,1
7,75,49,47,48,2
7,12,34,66,64,0
7,43,52,44,67,0
7,6,23,66,47,0
7,53,82,75,45,3
7,40,67,39,57,2
7,61,14,67,48,1
7,51,85,40,62,2
7,47,46,22,79,2
7,55,25,49,67,1
7,53,47,13,66,2
7,28,72,40,23,3
7,12,36,76,20,0
7,35,56,44,69,0
7,41,47,28,67,2
7,6,71,26,36,0
7,25,16,21,69,1
7,70,64,52,59,2
7,15,34,24,73,0
7,28,27,50,77,1
7,29,65,62,76,0
7,52,25,48,68,1
7,11,69,1,20,2
7,25,66,73,36,0
7,28,66,57,57,0
7,47,61,71,35,3
7,65,73,25,46,2
7,27,78,70,46,0
7,14,14,67,44,-1
7,64,57,73,64,1
7,13,59,25,85,0
7,58,55,75,27,3
7,57,24,72,45,1
7,68,70,57,7,3
7,35,72,45,25,3
7,22,77,48,42,0
7,40,49,67,40,-1
7,19,38,68,62,0
7,50,60,61,69,0
7,59,64,75,38,3
7,69,50,77,60,1
7,31,26,68,8,3
7,57,61,76,35,3
7,16,72,23,51,0
7,31,68,48,35,0
7,61,32,31,70,2
7,60,68,49,46,3
7,21,77,38,35,0
7,20,81,32,25,0
7,51,66,45,74,2
7,57,75,59,65,0
7,71,43,47,49,1
7,49,86,38,46,2
7,37,78,51,26,3
7,52,69,44,24,3
7,43,66,58,81,0
7,16,79,42,35,0
7,52,66,51,22,3
